x,y,dir_x,dir_y,ball_x,ball_y,ball_z,ball_dir_x,ball_dir_y,ball_dir_z,yellow_card,right_pos_x,right_pos_y,right_dir_x,right_dir_y,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,action
-0.20803003013134003,0.04182988777756691,-0.00452631339430809,0.003149075200781226,-0.20576833188533783,0.061947185546159744,0.13371512293815613,-0.00927430484443903,0.005498233716934919,0.04404006153345108,0,-0.20170310139656067,0.05642888695001602,-0.006021962035447359,0.003664939198642969,0,0,0,0,0,0,0,1,1,0
-0.2132580727338791,0.04538194462656975,-0.005592355038970709,0.003784964559599757,-0.21497003734111786,0.06740312278270721,0.12207968533039093,-0.009105665609240532,0.005400892812758684,-0.05704019218683243,0,-0.2081083357334137,0.06042657792568207,-0.006660767365247011,0.004224672913551331,0,0,0,0,0,0,0,1,1,0,1
-0.2328784167766571,0.05920697748661041,-0.006857774686068296,0.005411206278949976,-0.23977190256118774,0.08215264976024628,0.1120709553360939,-0.007633373141288757,0.0045403302647173405,-0.0032654565293341875,0,-0.2315923422574997,0.07468614727258682,-0.008564544841647148,0.005507627967745066,0,0,0,0,0,0,0,1,1,0
-0.24011483788490295,0.06466731429100037,-0.007203537970781326,0.005331795662641525,-0.2513272166252136,0.0864860862493515,0.1512255221605301,-0.01416428666561842,0.004217441659420729,0.038869813084602356,0,-0.24080081284046173,0.07981015741825104,-0.009397633373737335,0.005252656061202288,0,0,0,0,0,0,0,1,1,0
-0.24802452325820923,0.06998033821582794,-0.008064975962042809,0.005428096279501915,-0.2653930187225342,0.09067409485578537,0.1317167580127716,-0.013983422890305519,0.004163142293691635,-0.06703878194093704,0,-0.2510492503643036,0.08444647490978241,-0.010958165861666203,0.004250470083206892,0,0,0,0,0,0,0,1,1,0,1
-0.25672319531440735,0.07527529448270798,-0.00889445748180151,0.005396736785769463,-0.2788022458553314,0.09469431638717651,0.12899944186210632,-0.01308433711528778,0.003933677915483713,-0.005766569171100855,0,-0.2621442973613739,0.08825721591711044,-0.011107554659247398,0.0037317201495170593,0,0,0,0,0,0,0,1,1,0,1
-0.26618555188179016,0.08055999875068665,-0.009692328050732613,0.005346529185771942,-0.2915711998939514,0.09853317588567734,0.11729975789785385,-0.012470479123294353,0.0037491279654204845,-0.007007903419435024,0,-0.27345433831214905,0.09214960783720016,-0.011618387885391712,0.0038939237128943205,0,0,0,0,0,0,0,1,1,0,1
-0.27645355463027954,0.08569927513599396,-0.010498122312128544,0.005125607829540968,-0.30366164445877075,0.10216806828975677,0.11177419126033783,-0.011774377897381783,0.003539852099493146,0.017741946503520012,0,-0.2852247655391693,0.09616468846797943,-0.012013107538223267,0.004007906652987003,1,0,0,0,0,0,0,0,1,0,1
-0.2876496911048889,0.09040940552949905,-0.01167588122189045,0.004352277610450983,-0.3150637745857239,0.10559599101543427,0.11093764007091522,-0.011101369746029377,0.003337518312036991,-0.0005390029400587082,0,-0.2973514199256897,0.10025163739919662,-0.012313369661569595,0.004066722933202982,1,0,0,0,0,0,0,0,1,0
-0.2999604046344757,0.09417296200990677,-0.012733583338558674,0.0032448687124997377,-0.3258099853992462,0.10882671922445297,0.10903096944093704,-0.010462193749845028,0.00314535666257143,-0.013557255268096924,0,-0.30939438939094543,0.1040881797671318,-0.012476208619773388,0.003958071582019329,1,0,0,0,0,0,0,0,1,0
-0.31298908591270447,0.09699428081512451,-0.013309719040989876,0.002366797300055623,-0.3359403610229492,0.11187233775854111,0.11075403541326523,-0.009864655323326588,0.0029657126870006323,0.0075403922237455845,0,-0.3203229010105133,0.10710754990577698,-0.012475177645683289,0.0035195990931242704,1,0,0,0,0,0,0,0,1,0
-0.326425701379776,0.09885229915380478,-0.013719392940402031,0.0012038329150527716,-0.3510931730270386,0.11304336041212082,0.1566670835018158,-0.01564142294228077,0.0009686615667305887,0.00838337279856205,0,-0.3323395848274231,0.11004114896059036,-0.012296902015805244,0.002251929370686412,1,0,0,0,0,0,0,0,1,0
-0.34021493792533875,0.0995134636759758,-0.013886930420994759,0.00023119646357372403,-0.36658623814582825,0.11400437355041504,0.1065799817442894,-0.015212845988571644,0.0009529745439067483,-0.09776561707258224,0,-0.34511423110961914,0.1115211471915245,-0.01275311317294836,0.0008881266112439334,1,0,0,0,0,0,0,0,1,0
-0.3540508449077606,0.09974600374698639,-0.013972207903862,0.00015120995522011071,-0.3812141418457031,0.11494741588830948,0.11985936760902405,-0.014381647109985352,0.0009281392558477819,-0.03958887979388237,0,-0.357812762260437,0.11236050724983215,-0.012786231003701687,0.0008630400407128036,1,0,0,0,0,0,0,0,1,0
-0.36801013350486755,0.09992041438817978,-0.01406643446534872,8.890518074622378e-05,-0.39517447352409363,0.1158483624458313,0.10919324308633804,-0.013623303733766079,0.0008791984291747212,-0.03877147287130356,0,-0.370909720659256,0.11322976648807526,-0.013256197795271873,0.0009424815070815384,1,0,0,0,0,0,0,0,1,0,1
-0.38204309344291687,0.10009198635816574,-0.014094852842390537,0.00011512441415106878,-0.4083665609359741,0.11669972538948059,0.11083131283521652,-0.012847340665757656,0.0008291206322610378,-0.013813748955726624,0,-0.3843887150287628,0.11418598145246506,-0.013600208796560764,0.0010354801779612899,1,0,0,0,0,0,0,0,1,0,1
-0.3961513042449951,0.10025524348020554,-0.014158281497657299,8.775461901677772e-05,-0.4208020567893982,0.11750227957963943,0.11019672453403473,-0.01210555899888277,0.000781248789280653,-0.004235788248479366,0,-0.3981734812259674,0.11516448110342026,-0.013880230486392975,0.001034833723679185,1,0,0,0,0,0,0,0,1,0
-0.410319447517395,0.10041681677103043,-0.014191679656505585,0.0001295558176934719,-0.4325201213359833,0.11825854331254959,0.10929615795612335,-0.01140887662768364,0.000736287678591907,-0.01266451459378004,0,-0.41216886043548584,0.11618511378765106,-0.014067926444113255,0.001079016481526196,1,0,0,0,0,0,0,0,1,0,1
